n1	n2	n3	n4	exports	imports	n_suppliers	total_trans_cl	n_clients	total_trans_sp	distance_m_cl	distance_m_sp
O	O84	O843	O8430	13026933.587240262	5198558.536753245	93.23926380368098	4064187.21608896	11.407488986784141	8971096.00508811	34766.983388664914	56938.73369573058
P	P85	P851	P8510	35579.3415541773	98694.59743889085	85.3969866853539	157778.78564587818	2.217699374511337	6808.717014757643	23573.758246260062	36534.38764971057
P	P85	P852	P8521	14970.158611031742	150223.66966276092	49.33140562248996	216930.24483694774	1.8790885040885041	35446.64408639976	25014.429997890464	36087.89372455162
P	P85	P852	P8522	13415.07128648005	39011.333799880886	63.29559239789729	79651.70418520027	2.272039394667307	6994.311638241675	26423.84260996125	56147.19595237086
P	P85	P853	P8530	233168.85360991367	825540.4455765088	365.36347197106693	1903818.7839330893	2.7072276280219896	8462.558264377274	43493.536785992255	34867.877409391716
P	P85	P854	P8541	9591.071783216787	361.63024475524475	56.07692307692308	26026.31769230768	3.2620967741935485	7096.026314516116	9390.160714285716	49936.85423417733
P	P85	P854	P8542	7152.32135273973	377.24626712328774	58.26315789473684	39620.387368421056	2.5110145826869377	4488.792491467588	26578.069739783343	42047.75199626171
P	P85	P854	P8549	135762.5910696266	143953.5657870837	83.43020882399121	133389.03600408224	4.229983149426537	10850.150306571693	29881.30405914609	49930.98336887548
P	P85	P855	P8550	3159.731029411766	198.05985294117653	13.5	7564.93	3.867158671586716	2034.8218450184493	145955.66666666663	77388.56940728953
Q	Q86	Q861	Q8610	530313.9087693796	1606248.21492248	142.24890061565523	1289915.8894151263	16.68324607329843	301654.46741884813	34084.60943287009	88974.99989671109
Q	Q86	Q862	Q8620	751296.0390828397	1552387.6946227779	146.4450715581536	1078128.9532644653	5.767817528180312	44130.941751388826	40695.90941446685	76098.19632814138
Q	Q86	Q869	Q8690	179370.56623529427	197677.4435727554	99.85672191528545	344261.0928029468	5.042995808515332	22979.974026693068	35349.36177506021	59539.81070648805
Q	Q87	Q871	Q8710	25477.82505376344	291734.95591397845	113.83333333333333	422792.8984523808	8.912	34197.85567999999	40824.570376549316	99989.4810337955
Q	Q87	Q872	Q8720	266511.09402953583	4380440.098248945	81.39233278955955	4235464.268523648	10.397887323943662	114009.7881197182	29263.49694547583	54937.08737423801
Q	Q87	Q873	Q8730	17324.446765375866	68560.61150341686	61.246770025839794	84546.22188630498	5.899641577060932	19450.626774193533	22951.8652305623	54147.97209773814
Q	Q87	Q879	Q8790	75294.66248154982	473030.28823800763	91.79603476371537	253261.1914122765	12.295231653703077	71299.83852553273	31705.806038236533	51549.5076162014
Q	Q88	Q881	Q8810	39425.21567901238	92840.20602469138	72.14818181818181	112333.32891818175	7.574545454545454	38588.894600000036	40326.0607805903	44681.29983316149
Q	Q88	Q889	Q8890	449070.9674191685	489176.25383949117	75.54613325820539	309343.19577546074	7.983412322274882	204461.05085752363	32095.815577957354	64483.66381235415
R	R90	R900	R9000	87044.596664495	15164.58028664495	76.62196861626248	109739.55918687588	3.9034361348373214	8580.00521179716	47782.36627341533	51134.78923943891
R	R91	R910	R9101	31732.732983193277	58453.71525210083	99.06787330316742	745241.8461538454	16.798206278026907	91127.05926008966	48076.342676964094	50337.907517804255
R	R91	R910	R9102	9109.176310679612	12675.41699029126	87.76363636363637	79973.06199999999	13.44343891402715	21315.412941176477	20106.431433327776	89202.97946653157
R	R91	R910	R9103	10269.426992481202	10802.42135338346	54.125	31747.08224999999	6.835680751173709	20253.795774647882	60536.85048287149	60752.58817798048
R	R92	R920	R9200	16907.583602484472	85633.13	109.08032128514056	287212.02646586346	7.31104199066874	19563.33844479005	41572.36467671031	64246.70980865654
R	R93	R931	R9311	203776.1154201446	170030.49500278244	87.99271991911021	634164.2705581415	9.39335810496981	49595.90909428703	31474.14597983207	53752.71538584214
R	R93	R931	R9312	99748.56650485439	57515.11844660192	136.66949152542372	344509.6154237288	23.74576271186441	202296.7144067797	27207.960114837766	32655.218159995366
R	R93	R931	R9319	42191.81752136755	16013.86782763533	74.6687898089172	218319.77754777082	2.0057197728790914	7282.282095440898	39347.19869020742	38067.396585225986
R	R93	R932	R9321	20720.08109958507	33668.525186722	101.66666666666667	169824.4058854167	7.831770222743259	14715.737778429095	43810.47216370992	66446.59241810351
R	R93	R932	R9329	23738.7066539924	26490.53433460076	87.64810690423162	213210.83717149196	6.46759163387865	14874.08261130669	48398.403195592764	59930.107018092305
S	S94	S941	S9411	142938.86260638293	216919.20030851092	47.82165605095541	117007.39673979735	62.561625403659846	109738.18051130256	28718.268355062515	45219.42656389095
S	S94	S941	S9412	183434.09451690823	164350.8384299517	63.57347670250896	209523.65910394263	9.947904869762175	154599.97896942188	25884.82427767085	55312.8683442432
S	S94	S942	S9420	811573.948736005	474200.3870964241	32.826027397260276	104953.65689844184	18.655086848635236	189210.0620099257	25388.734557936892	58577.394161443524
S	S94	S949	S9491	73068.26621138216	1315645.9825934933	93.33901943063715	359142.2852993674	9.38875348189415	31530.9971918523	35891.52432249401	37368.208062095335
S	S94	S949	S9492	7127.824512195123	42324.82853658537	34.767857142857146	94756.02741071429	2.5153846153846153	14030.24	47023.75878899911	52497.14341085271
S	S94	S949	S9499	100423.33108671785	213240.30811745318	37.49840806579995	95594.47270363521	16.275780789628758	70179.95256727576	30013.64748163352	60859.41105710002
S	S95	S951	S9511	154624.1587675765	112306.30840363931	77.1251101321586	225744.17148017656	9.797811435611276	21832.77792847307	46841.128730218006	39350.03025907032
S	S95	S951	S9512	24150.46099999999	61047.426680000004	87.51851851851852	612524.2481481481	8.791955617198335	15361.89966712898	61842.568119307034	56794.017254766804
S	S95	S952	S9521	10008.240771929819	1572.2528771929824	42.42857142857143	68182.1	10.390032502708559	6043.384496208021	48289.681923714765	38450.834979193045
S	S95	S952	S9522	35702.70158865248	21533.359234042553	111.61783439490446	168739.92191082804	12.17529023935789	10294.202645836334	67592.5362374184	39064.93900799226
S	S95	S952	S9523	10808.048468749996	7924.1341875	114.68333333333334	159367.49633333326	7.272914521112256	6185.269948506703	55631.36000418973	37252.085091513545
S	S95	S952	S9524	13989.383083333336	99.53008333333334	107.75	159568.7625	7.257668711656442	15233.79877300613	39985.59670819032	45151.58159488346
S	S95	S952	S9529	4678.41923180593	5792.13398921833	51.323076923076925	160361.85738461534	6.572046437514227	2462.0756066469316	98922.6310700064	32989.81919470167
S	S96	S960	S9601	35454.61020540544	53924.272216216195	120.65746753246754	228303.635487013	8.062728177895785	10722.416733322267	35888.88103798709	47905.380161187975
S	S96	S960	S9602	28189.25396226416	29230.992941680965	74.34811165845649	126084.28937602624	3.868592558354518	3869.60957568753	47809.675642614144	62949.25912112956
S	S96	S960	S9603	95467.91505980855	153066.52915071772	180.33274336283185	864712.9290088504	5.717001434720229	65134.56067073172	42197.98485041446	132106.68766070658
S	S96	S960	S9609	1792379.7597050024	416448.37216759287	85.50178377539942	386003.4808422525	3.2539415017251083	28783.695414423244	48565.13573135412	45726.148872064616
T	T97	T970	T9700	147642.55228668966	5281.150368600684	57.0763358778626	92094.06198473279	2.2266698123099506	12271.037395145258	70693.58485440294	49612.02129284516
T	T98	T981	T9810	6403.221428571427	0.0			2.883720930232558	8870.457209302323		54524.8547309833
T	T98	T982	T9820	3351.669259259259	3359.1733333333336	79.44444444444444	37467.12222222222	2.017543859649123	3376.9838596491227		48706.46568627452
U	U99	U990	U9900	46053.75773584905	309448.773726415	135.640625	861197.1183705357	15.28688524590164	69068.0367759563	61930.62273216015	44454.92983347415
V	V03	V030	V0300	25528.685543478245	39680.819673913036	25.550819672131148	52614.7209180328	2.6821400472069237	11897.32849724626	23762.496036723507	83369.7004927701
W	W20	W200	W2000	28233.26759162304	11907.581099476436	75.07042253521126	240923.87323943662	3.590144435004248	6516.279425658466	57292.24851654942	40490.165031548524
X	X25	X250	X2500	7858.970973913048	1911.2027130434778	31.944444444444443	121202.49333333338	2.292644135188867	3539.4352087475227	82656.8221702928	77669.59956905701
